epoch,train_loss,val_loss,accuracy,precision,recall,f1,roc_auc
1,0.30210306173937895,0.22508320359493916,0.9092996555683123,0.6223776223776224,0.46113989637305697,0.5297619047619048,0.9057556772378637
2,0.17616256310090037,0.2125700924173425,0.9092996555683123,0.6129032258064516,0.49222797927461137,0.5459770114942529,0.910605873085427
3,0.11892984462388836,0.2336946295405365,0.894374282433984,0.5205479452054794,0.5906735751295337,0.5533980582524272,0.908525306314955
4,0.06388411035934696,0.2690513628084816,0.8983926521239954,0.5439560439560439,0.5129533678756477,0.528,0.8995139769264476
5,0.05293764626432023,0.2849099230957907,0.9029850746268657,0.5504201680672269,0.6787564766839378,0.6078886310904872,0.9015075746679289
6,0.03586567583962047,0.3317249112096364,0.9001148105625718,0.5454545454545454,0.5906735751295337,0.5671641791044776,0.8800429493204708
7,0.032147241407584876,0.373018631602538,0.8920780711825488,0.5128205128205128,0.5181347150259067,0.5154639175257731,0.8821168261656358
8,0.01806312264544914,0.36225951496344894,0.9041331802525833,0.5730337078651685,0.5284974093264249,0.5498652291105122,0.8781931849730898
9,0.02137399844163216,0.362188309106022,0.904707233065442,0.5685279187817259,0.5803108808290155,0.5743589743589743,0.8953528433855036
10,0.022024038098144027,0.4008031321516267,0.9006888633754305,0.5476190476190477,0.5958549222797928,0.5707196029776674,0.8770592426335561
11,0.02459035736727989,0.370085581683743,0.8983926521239954,0.5396039603960396,0.5647668393782384,0.5518987341772152,0.8913455781266201
12,0.01584857160591955,0.4350652931820511,0.8960964408725602,0.5267857142857143,0.6113989637305699,0.565947242206235,0.8888402010991546
13,0.018531906332680797,0.4343997840903246,0.9001148105625718,0.5605095541401274,0.45595854922279794,0.5028571428571429,0.8652950089812248
14,0.011361147197990109,0.4169775831302463,0.912743972445465,0.6227544910179641,0.538860103626943,0.5777777777777777,0.8813274149794118
15,0.012202973826504565,0.44209149697994393,0.9012629161882894,0.562874251497006,0.48704663212435234,0.5222222222222223,0.8788688674290951
16,0.012345613106944008,0.4863872002686206,0.9064293915040184,0.5892857142857143,0.5129533678756477,0.5484764542936288,0.8693056192027616
17,0.013505259403713258,0.48941942320625487,0.9070034443168772,0.6099290780141844,0.44559585492227977,0.5149700598802395,0.8704429065049489
18,0.01586755722036212,0.48344030279995515,0.8828932261768083,0.4794007490636704,0.6632124352331606,0.5565217391304348,0.8901146318701353
19,0.014687947287741433,0.45092291950358315,0.904707233065442,0.5714285714285714,0.5595854922279793,0.5654450261780105,0.8840000401395518
20,0.014980756085535611,0.483648342154193,0.899540757749713,0.5483870967741935,0.5284974093264249,0.5382585751978892,0.8863314791090358
