epoch,train_loss,val_loss,accuracy,precision,recall,f1,roc_auc
1,0.30338979758850876,0.23967134466674928,0.8920780711825488,0.5114155251141552,0.5803108808290155,0.5436893203883495,0.9023839548831437
2,0.16911398285371274,0.22840132152856285,0.9070034443168772,0.592814371257485,0.5129533678756477,0.55,0.9001093802787692
3,0.10428530592224963,0.27553619275000013,0.9064293915040184,0.6171875,0.40932642487046633,0.49221183800623053,0.8762397267834504
4,0.06793225747621215,0.2616397589274033,0.9070034443168772,0.5763546798029556,0.6062176165803109,0.5909090909090909,0.9108534003217854
5,0.04314141199351126,0.2981888577598655,0.9075774971297359,0.5879120879120879,0.5544041450777202,0.5706666666666667,0.8972226775088057
6,0.040747197341233755,0.3119732308469875,0.9058553386911596,0.5674418604651162,0.6321243523316062,0.5980392156862745,0.9052673126904538
7,0.03146506938828795,0.35273698861919234,0.8983926521239954,0.536036036036036,0.616580310880829,0.5734939759036145,0.9006211595647534
8,0.02253545618445399,0.39577262778472405,0.9041331802525833,0.5844155844155844,0.46632124352331605,0.5187319884726225,0.8823710433273012
9,0.02029228641806995,0.3826693953383804,0.9110218140068886,0.611764705882353,0.538860103626943,0.5730027548209367,0.8814679034108585
10,0.018421065382321605,0.4140380873129918,0.8989667049368542,0.5388127853881278,0.6113989637305699,0.5728155339805825,0.8971959178075777
11,0.017064924676057202,0.4434994747765987,0.9092996555683123,0.6206896551724138,0.46632124352331605,0.5325443786982249,0.8850670832260158
12,0.012365766319433437,0.4388111046035309,0.9035591274397244,0.5683060109289617,0.538860103626943,0.5531914893617021,0.8856056222132279
13,0.020112008716381323,0.44477994984227537,0.9064293915040184,0.5806451612903226,0.5595854922279793,0.5699208443271768,0.8921015396863095
14,0.01804443395663897,0.4268157592323426,0.9024110218140069,0.5705521472392638,0.48186528497409326,0.5224719101123596,0.8903922637703752
15,0.015630643886277894,0.4130177445512962,0.9006888633754305,0.5520833333333334,0.5492227979274611,0.5506493506493506,0.8940048234361463
16,0.011768124250722498,0.41622979988597425,0.8955223880597015,0.5230125523012552,0.6476683937823834,0.5787037037037037,0.9113551447198092
17,0.011567990070560075,0.4759024671791068,0.9092996555683123,0.6158940397350994,0.48186528497409326,0.5406976744186046,0.8846422729690223
18,0.014940750087316412,0.46780078383387164,0.9075774971297359,0.5952380952380952,0.5181347150259067,0.554016620498615,0.892017915619972
19,0.010457033055637558,0.4640842717093866,0.9110218140068886,0.6301369863013698,0.47668393782383417,0.5427728613569321,0.8870071615650412
20,0.012759268007136471,0.48820725218077476,0.9075774971297359,0.6038961038961039,0.48186528497409326,0.5360230547550432,0.8948143043982913
